"transaction_id","client_id","produit_id","quantite","date_achat","paiement_valide","temps_livraison_jours","nom","saison","local","prix_unitaire","montant_total","age","region","prefere_produit_local"
8358,449,31,0,2023-03-10,TRUE,4,"Chestnut","All Seasons",NA,0.13,0,67,"Unknown",NA
8359,467,15,-3,2023-02-01,TRUE,50,"Cabbage","All Seasons",FALSE,3.34,-10.02,79,"Urban - High Density",TRUE
8360,1725,25,7,2023-03-12,TRUE,6,"Broccoli","All Seasons",TRUE,3.11,21.77,61,"Rural",FALSE
8361,912,12,1,2023-10-11,FALSE,50,"Banana","All Seasons",TRUE,10.29,10.29,49,"Unknown",TRUE
8362,907,28,4,2023-05-05,TRUE,7,"Raspberry","Unknown",TRUE,14.97,59.88,32,"Urban - High Density",FALSE
8363,1182,18,-3,2023-03-28,TRUE,7,"Apple","All Seasons",TRUE,14.07,-42.21,49,"Urban - Medium Density",TRUE
8364,586,13,1,2023-06-25,TRUE,7,"Cucumber","All Seasons",NA,8.17,8.17,78,"Urban - High Density",TRUE
8365,100,16,5,2023-08-14,FALSE,50,"Chestnut","Summer",TRUE,3.39,16.95,67,"Rural",TRUE
8366,759,42,4,2023-07-17,TRUE,4,"Pomegranate","Winter",TRUE,10.95,43.8,27,"Rural",FALSE
8367,1974,47,0,2023-06-04,TRUE,5,"Mango","Summer",FALSE,2.32,0,50,"Urban - High Density",NA
8368,1883,28,2,2023-08-05,TRUE,50,"Raspberry","Unknown",TRUE,14.97,29.94,57,"Urban - Medium Density",FALSE
8369,1451,16,7,2023-04-19,TRUE,50,"Chestnut","Summer",TRUE,3.39,23.73,61,"Urban - High Density",TRUE
8370,851,20,1,2023-05-05,TRUE,7,"Corn","All Seasons",TRUE,12.25,12.25,56,"Urban - High Density",TRUE
8371,1295,34,0,2023-01-13,TRUE,7,"Celery","Winter",TRUE,5.77,0,46,"Rural",FALSE
8372,59,47,10,2023-02-20,TRUE,1,"Mango","Summer",FALSE,2.32,23.2,29,"Urban - High Density",FALSE
8373,343,18,2,2023-01-10,TRUE,50,"Apple","All Seasons",TRUE,14.07,28.14,51,"Urban - High Density",FALSE
8374,1849,24,-3,2023-06-30,TRUE,3,"Asparagus","Winter",FALSE,2.01,-6.03,72,"Urban - Medium Density",TRUE
8375,1786,27,0,2023-08-24,TRUE,6,"Peach","Winter",TRUE,13.88,0,76,"Rural",TRUE
8376,1673,23,5,2023-07-07,TRUE,-2,"Corn","Winter",FALSE,1.53,7.65,52,"",FALSE
8377,1011,45,10,2023-08-22,TRUE,7,"Apricot","All Seasons",TRUE,7.43,74.3,57,"Urban - High Density",TRUE
8378,590,18,5,2023-01-19,TRUE,5,"Apple","All Seasons",TRUE,14.07,70.35,50,"Unknown",FALSE
8379,1318,36,10,NA,TRUE,7,"Raspberry","Summer",TRUE,5.87,58.7,26,"Unknown",TRUE
8380,183,48,7,2023-12-16,TRUE,5,"Blueberry","Winter",TRUE,0.78,5.46,78,"Urban - High Density",FALSE
8381,1545,11,0,2023-04-07,TRUE,4,"Strawberry","Summer",TRUE,5.35,0,54,"Urban - High Density",FALSE
8382,809,46,5,2023-09-20,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,-20.4,55,"Urban - Medium Density",FALSE
8383,653,38,8,2023-11-19,TRUE,1,"Apricot","Summer",TRUE,8.8,70.4,5,"Urban - Medium Density",FALSE
8384,528,42,9,2023-09-04,TRUE,6,"Pomegranate","Winter",TRUE,10.95,98.55,120,"Urban - High Density",TRUE
8385,991,16,4,2023-03-31,TRUE,4,"Chestnut","Summer",TRUE,3.39,13.56,77,"Urban - High Density",TRUE
8386,360,40,7,2023-12-16,TRUE,5,"Orange","Winter",FALSE,3.87,27.09,35,"Urban - High Density",NA
8387,340,2,8,2023-10-24,TRUE,2,"Grape","Unknown",TRUE,10.56,84.48,22,"Urban - Medium Density",TRUE
8388,1146,41,8,2023-05-09,TRUE,2,"Strawberry","Summer",TRUE,4.94,39.52,71,"Urban - High Density",TRUE
8389,804,42,-3,2023-01-20,TRUE,7,"Pomegranate","Winter",TRUE,10.95,-32.85,56,"Urban - High Density",FALSE
8390,1798,5,2,2023-05-16,TRUE,4,"Apricot","Summer",FALSE,10.18,20.36,78,"Rural",TRUE
8391,1599,17,3,2023-09-06,TRUE,1,"Pea","All Seasons",TRUE,-2.07,-6.21,53,"Rural",TRUE
8392,246,8,5,2023-12-20,TRUE,50,"Garlic","Winter",TRUE,3.66,18.3,68,"Urban - High Density",FALSE
8393,1439,10,3,2023-09-04,TRUE,1,"Blueberry","Summer",FALSE,4.44,13.32,42,"Urban - High Density",TRUE
8394,534,2,0,2023-01-30,TRUE,3,"Grape","Unknown",TRUE,10.56,0,30,"Urban - High Density",FALSE
8395,1630,27,0,2023-04-05,TRUE,50,"Peach","Winter",TRUE,13.88,0,42,"Urban - Medium Density",FALSE
8396,894,31,2,2023-09-17,TRUE,1,"Chestnut","All Seasons",NA,0.13,0.26,65,"Urban - Medium Density",FALSE
8397,819,9,4,2023-07-16,TRUE,2,"Onion","Unknown",TRUE,5.01,20.04,62,"Rural",FALSE
8398,1776,4,2,2023-10-23,TRUE,2,"Watermelon","Unknown",TRUE,12.08,24.16,65,"Urban - High Density",FALSE
8399,673,3,5,2023-02-14,TRUE,2,"Raspberry","Unknown",FALSE,10.26,51.3,37,"Urban - High Density",FALSE
8400,1547,2,-3,2023-11-14,TRUE,6,"Grape","Unknown",TRUE,10.56,-31.68,78,"Urban - High Density",TRUE
8401,936,17,4,2023-06-20,TRUE,1,"Pea","All Seasons",TRUE,-2.07,-8.28,77,"Urban - High Density",TRUE
8402,1314,48,1,2023-03-30,TRUE,3,"Blueberry","Winter",TRUE,0.78,0.78,25,"Urban - Medium Density",FALSE
8403,309,38,4,2023-09-13,TRUE,50,"Apricot","Summer",TRUE,8.8,35.2,76,"Urban - High Density",TRUE
8404,101,34,8,2023-10-11,TRUE,4,"Celery","Winter",TRUE,5.77,46.16,37,"Urban - High Density",TRUE
8405,872,28,7,2023-02-24,TRUE,50,"Raspberry","Unknown",TRUE,14.97,104.79,51,"Urban - Medium Density",FALSE
8406,1364,34,10,2023-08-21,TRUE,7,"Celery","Winter",TRUE,5.77,57.7,39,"Urban - Medium Density",FALSE
8407,1501,6,6,2023-02-05,TRUE,5,"Walnut","Summer",TRUE,-3.25,-19.5,53,"Urban - High Density",TRUE
8408,1180,36,5,2023-11-13,FALSE,4,"Raspberry","Summer",TRUE,5.87,29.35,27,"Urban - High Density",TRUE
8409,1151,30,1,2023-08-01,TRUE,7,"Lychee","All Seasons",TRUE,1.21,1.21,43,"Urban - Medium Density",FALSE
8410,1760,39,-3,2023-11-12,TRUE,5,"Mango","All Seasons",TRUE,10.84,-32.52,49,"Urban - Medium Density",TRUE
8411,1517,15,7,2023-07-26,TRUE,2,"Cabbage","All Seasons",FALSE,3.34,23.38,34,"Urban - High Density",TRUE
8412,155,46,7,2023-02-07,TRUE,1,"Chestnut","All Seasons",TRUE,-4.08,-28.56,41,"Urban - High Density",FALSE
8413,1489,33,-3,2023-11-23,TRUE,50,"Banana","All Seasons",TRUE,13.25,-39.75,18,"Urban - Medium Density",TRUE
8414,1742,14,6,2023-01-30,TRUE,7,"Fig","Summer",TRUE,3.67,22.02,58,"Urban - High Density",TRUE
8415,842,17,1,2023-11-12,TRUE,3,"Pea","All Seasons",TRUE,-2.07,-2.07,44,"Urban - High Density",TRUE
8416,1795,37,2,2023-05-27,NA,50,"Radish","Unknown",TRUE,7.32,14.64,53,"Urban - High Density",FALSE
8417,820,19,5,2023-11-02,TRUE,5,"Banana","Winter",TRUE,-0.17,-0.85,56,"Urban - Medium Density",TRUE
8418,1944,28,-3,2023-03-27,TRUE,-2,"Raspberry","Unknown",TRUE,14.97,-44.91,74,"Urban - Medium Density",FALSE
8419,647,29,0,2023-03-31,TRUE,50,"Orange","Summer",FALSE,9.07,0,54,"Urban - Medium Density",TRUE
8420,133,32,5,2023-10-06,TRUE,50,"Raspberry","All Seasons",TRUE,12.49,62.45,25,"Urban - Medium Density",TRUE
8421,1746,4,4,2023-01-31,TRUE,50,"Watermelon","Unknown",TRUE,12.08,48.32,32,"Urban - High Density",TRUE
8422,867,45,1,2023-11-17,TRUE,5,"Apricot","All Seasons",TRUE,7.43,7.43,46,"Urban - High Density",FALSE
8423,175,23,1,2023-10-08,FALSE,3,"Corn","Winter",FALSE,1.53,1.53,21,"Rural",TRUE
8424,674,27,6,2023-05-16,TRUE,1,"Peach","Winter",TRUE,13.88,83.28,32,"Urban - High Density",FALSE
8425,113,48,6,2023-09-06,TRUE,6,"Blueberry","Winter",TRUE,0.78,4.68,60,"Urban - High Density",TRUE
8426,930,11,1,2023-04-30,TRUE,1,"Strawberry","Summer",TRUE,5.35,5.35,53,"Rural",TRUE
8427,1822,5,9,2023-08-14,TRUE,5,"Apricot","Summer",FALSE,10.18,91.62,40,"Urban - Medium Density",TRUE
8428,1218,10,2,2023-06-03,TRUE,50,"Blueberry","Summer",FALSE,4.44,8.88,120,"Urban - Medium Density",TRUE
8429,1386,44,1,2023-11-14,TRUE,6,"Apple","Summer",TRUE,9.24,9.24,80,"Rural",TRUE
8430,940,39,5,2023-10-14,TRUE,7,"Mango","All Seasons",TRUE,10.84,54.2,67,"Urban - Medium Density",FALSE
8431,1831,43,2,2023-09-14,FALSE,3,"Pear","Unknown",TRUE,4.62,9.24,23,"Urban - High Density",TRUE
8432,1506,34,0,2023-07-11,TRUE,2,"Celery","Winter",TRUE,5.77,0,36,"Rural",TRUE
8433,636,2,8,2023-11-15,TRUE,5,"Grape","Unknown",TRUE,10.56,84.48,54,"Urban - Medium Density",FALSE
8434,1561,45,9,2023-02-06,TRUE,1,"Apricot","All Seasons",TRUE,7.43,66.87,38,"Rural",TRUE
8435,1143,2,3,2023-11-05,TRUE,50,"Grape","Unknown",TRUE,10.56,31.68,65,"Urban - High Density",TRUE
8436,1698,15,6,2023-04-25,TRUE,6,"Cabbage","All Seasons",FALSE,3.34,20.04,19,"Rural",TRUE
8437,573,18,5,2023-04-21,TRUE,50,"Apple","All Seasons",TRUE,14.07,70.35,58,"Urban - High Density",TRUE
8438,1069,12,10,2023-05-03,TRUE,5,"Banana","All Seasons",TRUE,10.29,102.9,5,"Rural",FALSE
8439,1515,41,10,2023-08-21,TRUE,4,"Strawberry","Summer",TRUE,4.94,49.4,73,"Urban - High Density",FALSE
8440,1914,24,6,2023-11-21,TRUE,50,"Asparagus","Winter",FALSE,2.01,12.06,53,"Unknown",TRUE
8441,1146,21,6,2023-06-29,TRUE,7,"Sweet Potato","All Seasons",TRUE,12.3,73.8,71,"Urban - High Density",TRUE
8442,1551,11,7,2023-04-10,TRUE,50,"Strawberry","Summer",TRUE,5.35,37.45,63,"Urban - High Density",TRUE
8443,515,13,2,2023-12-31,TRUE,4,"Cucumber","All Seasons",NA,8.17,16.34,70,"Urban - Medium Density",FALSE
8444,1847,23,10,2023-10-13,TRUE,5,"Corn","Winter",FALSE,1.53,15.3,19,"Urban - High Density",FALSE
8445,1743,7,0,2023-02-15,TRUE,6,"Lettuce","Unknown",TRUE,8.68,0,51,"Urban - High Density",TRUE
8446,836,36,6,2023-06-04,FALSE,2,"Raspberry","Summer",TRUE,5.87,35.22,42,"Urban - High Density",TRUE
8447,1501,2,9,2023-02-28,TRUE,6,"Grape","Unknown",TRUE,10.56,95.04,53,"Urban - High Density",TRUE
8448,144,12,1,2023-09-03,TRUE,5,"Banana","All Seasons",TRUE,10.29,10.29,72,"Rural",FALSE
8449,712,37,3,2023-09-10,TRUE,5,"Radish","Unknown",TRUE,7.32,21.96,52,"Urban - High Density",TRUE
8450,1917,4,8,2023-06-15,NA,3,"Watermelon","Unknown",TRUE,12.08,96.64,19,"Urban - Medium Density",NA
8451,1457,22,-3,2023-03-21,TRUE,6,"Green Bean","All Seasons",FALSE,-4.21,12.63,30,"Urban - Medium Density",FALSE
8452,1510,1,5,2023-12-13,TRUE,6,"Strawberry","Unknown",TRUE,4.42,22.1,62,"Urban - Medium Density",NA
8453,1929,6,1,2023-07-22,TRUE,1,"Walnut","Summer",TRUE,-3.25,-3.25,56,"Rural",TRUE
8454,83,6,9,2023-01-24,TRUE,50,"Walnut","Summer",TRUE,-3.25,-29.25,36,"Urban - High Density",TRUE
8455,215,44,8,2023-02-03,TRUE,7,"Apple","Summer",TRUE,9.24,73.92,27,"Urban - High Density",TRUE
8456,1125,49,5,2023-01-01,TRUE,2,"Cherry","Summer",NA,1.84,9.2,66,"Urban - Medium Density",FALSE
8457,852,43,0,2023-07-05,TRUE,3,"Pear","Unknown",TRUE,4.62,0,40,"Urban - Medium Density",FALSE
8458,1241,27,0,2023-08-26,TRUE,4,"Peach","Winter",TRUE,13.88,0,40,"Urban - Medium Density",TRUE
8459,1000,37,5,2023-02-17,TRUE,7,"Radish","Unknown",TRUE,7.32,36.6,27,"Urban - Medium Density",FALSE
8460,1135,19,7,2023-01-10,FALSE,4,"Banana","Winter",TRUE,-0.17,-1.19,41,"Unknown",TRUE
8461,628,33,-3,2023-08-26,TRUE,1,"Banana","All Seasons",TRUE,13.25,-39.75,44,"Urban - High Density",NA
8462,418,13,3,2023-05-28,TRUE,-2,"Cucumber","All Seasons",NA,8.17,24.51,23,"Urban - High Density",TRUE
8463,1094,48,9,2023-03-18,TRUE,4,"Blueberry","Winter",TRUE,0.78,7.02,66,"Urban - Medium Density",TRUE
8464,295,5,9,2023-02-16,TRUE,50,"Apricot","Summer",FALSE,10.18,91.62,61,"Urban - Medium Density",TRUE
8465,107,5,7,2023-02-06,TRUE,6,"Apricot","Summer",FALSE,10.18,71.26,23,"Urban - High Density",FALSE
8466,470,34,8,2023-11-12,TRUE,-2,"Celery","Winter",TRUE,5.77,46.16,47,"Urban - High Density",FALSE
8467,698,7,4,2023-12-18,TRUE,7,"Lettuce","Unknown",TRUE,8.68,34.72,46,"Urban - High Density",FALSE
8468,1121,47,1,2023-08-23,TRUE,2,"Mango","Summer",FALSE,2.32,2.32,25,"Urban - High Density",TRUE
8469,602,10,2,2023-12-22,TRUE,2,"Blueberry","Summer",FALSE,4.44,8.88,44,"Urban - High Density",FALSE
8470,370,32,8,2023-02-03,TRUE,6,"Raspberry","All Seasons",TRUE,12.49,99.92,61,"Urban - Medium Density",FALSE
8471,966,39,4,2023-08-12,TRUE,3,"Mango","All Seasons",TRUE,10.84,43.36,32,"Urban - High Density",TRUE
8472,419,21,7,2023-12-18,TRUE,-2,"Sweet Potato","All Seasons",TRUE,12.3,86.1,68,"Urban - Medium Density",TRUE
8473,1456,20,3,2023-07-11,TRUE,3,"Corn","All Seasons",TRUE,12.25,36.75,23,"Urban - Medium Density",FALSE
8474,249,6,6,2023-01-23,TRUE,4,"Walnut","Summer",TRUE,-3.25,-19.5,62,"Urban - Medium Density",FALSE
8475,684,35,3,2023-12-22,TRUE,1,"Hazelnut","All Seasons",TRUE,6.96,20.88,120,"Urban - Medium Density",TRUE
8476,764,25,3,2023-04-08,TRUE,50,"Broccoli","All Seasons",TRUE,3.11,9.33,60,"Urban - High Density",TRUE
8477,653,2,10,2023-05-19,TRUE,2,"Grape","Unknown",TRUE,10.56,105.6,5,"Urban - Medium Density",FALSE
8478,1414,3,2,2023-10-30,TRUE,-2,"Raspberry","Unknown",FALSE,10.26,20.52,32,"Urban - High Density",FALSE
8479,839,9,5,2023-11-13,TRUE,1,"Onion","Unknown",TRUE,5.01,25.05,70,"Urban - High Density",TRUE
8480,1742,38,1,2023-04-23,TRUE,3,"Apricot","Summer",TRUE,8.8,8.8,58,"Urban - High Density",TRUE
8481,1508,37,6,2023-08-07,TRUE,3,"Radish","Unknown",TRUE,7.32,43.92,35,"Urban - High Density",FALSE
8482,1915,37,3,2023-11-21,TRUE,6,"Radish","Unknown",TRUE,7.32,21.96,80,"Urban - Medium Density",NA
8483,769,40,5,2023-02-07,TRUE,7,"Orange","Winter",FALSE,3.87,19.35,120,"Rural",FALSE
8484,134,47,2,2023-12-30,TRUE,50,"Mango","Summer",FALSE,2.32,4.64,68,"Urban - High Density",FALSE
8485,1938,41,6,2023-03-31,TRUE,1,"Strawberry","Summer",TRUE,4.94,29.64,60,"Urban - Medium Density",TRUE
8486,1552,5,5,2023-07-21,TRUE,5,"Apricot","Summer",FALSE,10.18,50.9,46,"Rural",FALSE
8487,981,44,4,2023-07-04,TRUE,4,"Apple","Summer",TRUE,9.24,36.96,73,"Rural",NA
8488,1494,7,5,2023-08-02,TRUE,3,"Lettuce","Unknown",TRUE,8.68,43.4,18,"Urban - High Density",FALSE
8489,841,40,7,2023-07-18,TRUE,1,"Orange","Winter",FALSE,3.87,27.09,43,"Urban - Medium Density",FALSE
8490,494,17,2,2023-08-06,TRUE,7,"Pea","All Seasons",TRUE,-2.07,-4.14,28,"Urban - Medium Density",TRUE
8491,45,30,6,2023-01-09,TRUE,5,"Lychee","All Seasons",TRUE,1.21,7.26,19,"Urban - Medium Density",TRUE
8492,841,14,4,2023-07-05,TRUE,6,"Fig","Summer",TRUE,3.67,14.68,43,"Urban - Medium Density",FALSE
8493,1255,34,8,2023-08-30,TRUE,50,"Celery","Winter",TRUE,5.77,46.16,56,"Unknown",FALSE
8494,545,30,10,2023-02-23,TRUE,4,"Lychee","All Seasons",TRUE,1.21,12.1,80,"Urban - High Density",FALSE
8495,1464,18,6,2023-12-05,TRUE,6,"Apple","All Seasons",TRUE,14.07,84.42,38,"Urban - High Density",FALSE
8496,555,39,5,2023-03-26,TRUE,3,"Mango","All Seasons",TRUE,10.84,54.2,29,"Urban - Medium Density",NA
8497,721,48,4,2023-02-23,TRUE,3,"Blueberry","Winter",TRUE,0.78,3.12,63,"Urban - High Density",FALSE
8498,153,28,6,2023-03-10,TRUE,5,"Raspberry","Unknown",TRUE,14.97,89.82,22,"Urban - High Density",TRUE
8499,860,49,4,2023-06-23,TRUE,5,"Cherry","Summer",NA,1.84,7.36,32,"Urban - Medium Density",TRUE
8500,631,36,0,2023-01-18,TRUE,5,"Raspberry","Summer",TRUE,5.87,0,62,"Urban - High Density",TRUE
8501,510,2,6,2023-12-09,TRUE,7,"Grape","Unknown",TRUE,10.56,63.36,35,"Urban - Medium Density",FALSE
8502,1588,32,1,2023-08-12,TRUE,6,"Raspberry","All Seasons",TRUE,12.49,12.49,64,"Urban - High Density",TRUE
8503,1337,38,10,2023-09-05,TRUE,2,"Apricot","Summer",TRUE,8.8,88,64,"Urban - Medium Density",FALSE
8504,1612,50,5,2023-12-30,TRUE,2,"Sweet Potato","Unknown",FALSE,1.01,5.05,58,"Unknown",FALSE
8505,1795,36,5,2023-06-07,FALSE,-2,"Raspberry","Summer",TRUE,5.87,29.35,53,"Urban - High Density",FALSE
8506,1490,1,2,2023-12-07,TRUE,50,"Strawberry","Unknown",TRUE,4.42,8.84,49,"Urban - High Density",FALSE
8507,1759,42,0,2023-01-07,TRUE,4,"Pomegranate","Winter",TRUE,10.95,0,32,"Rural",FALSE
8508,1411,4,6,2023-04-07,TRUE,1,"Watermelon","Unknown",TRUE,12.08,72.48,74,"Urban - High Density",TRUE
8509,1986,8,6,2023-09-28,TRUE,3,"Garlic","Winter",TRUE,3.66,21.96,26,"Urban - High Density",TRUE
8510,416,12,7,2023-04-25,TRUE,1,"Banana","All Seasons",TRUE,10.29,72.03,19,"Urban - Medium Density",TRUE
8511,265,14,1,2023-07-22,TRUE,6,"Fig","Summer",TRUE,3.67,3.67,68,"Urban - High Density",FALSE
8512,1247,44,10,2023-01-11,TRUE,-2,"Apple","Summer",TRUE,9.24,92.4,57,"Urban - High Density",TRUE
8513,798,43,10,2023-01-21,TRUE,50,"Pear","Unknown",TRUE,4.62,46.2,33,"Urban - High Density",FALSE
8514,1632,48,4,2023-09-11,TRUE,50,"Blueberry","Winter",TRUE,0.78,3.12,75,"Urban - Medium Density",FALSE
8515,1232,4,5,2023-05-01,TRUE,5,"Watermelon","Unknown",TRUE,12.08,60.4,23,"Urban - Medium Density",TRUE
8516,1538,5,8,2023-06-17,TRUE,7,"Apricot","Summer",FALSE,10.18,81.44,74,"Urban - High Density",TRUE
8517,1770,50,10,2023-10-12,TRUE,7,"Sweet Potato","Unknown",FALSE,1.01,10.1,19,"Urban - High Density",TRUE
8518,966,26,7,2023-12-26,TRUE,7,"Mango","Summer",TRUE,-1.79,-12.53,32,"Urban - High Density",TRUE
8519,1401,34,7,2023-01-22,TRUE,3,"Celery","Winter",TRUE,5.77,40.39,50,"Urban - Medium Density",TRUE
8520,1154,13,5,2023-08-12,TRUE,50,"Cucumber","All Seasons",NA,8.17,40.85,45,"Urban - High Density",TRUE
8521,1056,38,5,2023-06-27,TRUE,3,"Apricot","Summer",TRUE,8.8,44,57,"Urban - High Density",FALSE
8522,349,20,5,2023-11-08,TRUE,3,"Corn","All Seasons",TRUE,12.25,61.25,73,"Urban - High Density",TRUE
8523,1440,47,-3,2023-01-03,TRUE,7,"Mango","Summer",FALSE,2.32,-6.96,43,"Urban - High Density",TRUE
8524,651,27,6,2023-07-22,TRUE,2,"Peach","Winter",TRUE,13.88,83.28,25,"Urban - High Density",TRUE
8525,169,5,0,2023-12-30,TRUE,-2,"Apricot","Summer",FALSE,10.18,0,23,"Urban - High Density",FALSE
8526,1135,2,10,2023-11-15,TRUE,3,"Grape","Unknown",TRUE,10.56,105.6,41,"Unknown",TRUE
8527,1959,2,10,2023-10-08,TRUE,-2,"Grape","Unknown",TRUE,10.56,105.6,78,"Urban - High Density",NA
8528,752,46,9,2023-06-04,TRUE,2,"Chestnut","All Seasons",TRUE,-4.08,-36.72,39,"Rural",TRUE
8529,1615,37,0,2023-08-31,TRUE,2,"Radish","Unknown",TRUE,7.32,0,61,"Urban - High Density",TRUE
8530,148,22,8,2023-02-03,TRUE,3,"Green Bean","All Seasons",FALSE,-4.21,-33.68,5,"Rural",FALSE
8531,569,4,10,2023-11-27,TRUE,4,"Watermelon","Unknown",TRUE,12.08,120.8,54,"Urban - High Density",TRUE
8532,585,30,4,NA,TRUE,6,"Lychee","All Seasons",TRUE,1.21,4.84,50,"Urban - High Density",TRUE
8533,827,35,6,2023-12-25,TRUE,-2,"Hazelnut","All Seasons",TRUE,6.96,41.76,28,"Urban - High Density",TRUE
8534,834,18,0,2023-08-17,TRUE,4,"Apple","All Seasons",TRUE,14.07,0,37,"Urban - High Density",TRUE
8535,1657,18,2,2023-11-28,TRUE,-2,"Apple","All Seasons",TRUE,14.07,28.14,59,"Urban - High Density",TRUE
8536,420,15,4,2023-02-06,TRUE,4,"Cabbage","All Seasons",FALSE,3.34,13.36,68,"Rural",FALSE
8537,1141,35,7,2023-09-26,TRUE,4,"Hazelnut","All Seasons",TRUE,6.96,48.72,51,"Urban - Medium Density",FALSE
8538,82,46,-3,2023-08-28,FALSE,5,"Chestnut","All Seasons",TRUE,-4.08,12.24,47,"Urban - Medium Density",NA
8539,548,24,4,2023-08-24,TRUE,4,"Asparagus","Winter",FALSE,2.01,8.04,120,"Urban - High Density",TRUE
8540,1342,31,4,2023-11-14,TRUE,5,"Chestnut","All Seasons",NA,0.13,0.52,23,"Urban - High Density",TRUE
8541,1387,3,7,2023-10-28,TRUE,2,"Raspberry","Unknown",FALSE,10.26,71.82,26,"Urban - High Density",TRUE
8542,600,24,4,2023-03-10,TRUE,50,"Asparagus","Winter",FALSE,2.01,8.04,69,"Urban - Medium Density",FALSE
8543,847,29,6,2023-01-04,TRUE,1,"Orange","Summer",FALSE,9.07,54.42,30,"Urban - Medium Density",FALSE
8544,941,41,10,2023-08-02,TRUE,7,"Strawberry","Summer",TRUE,4.94,49.4,57,"Urban - High Density",FALSE
8545,659,24,2,2023-07-18,TRUE,7,"Asparagus","Winter",FALSE,2.01,4.02,61,"Urban - Medium Density",FALSE
8546,1949,35,7,2023-06-26,TRUE,4,"Hazelnut","All Seasons",TRUE,6.96,48.72,36,"",FALSE
8547,1219,8,1,2023-10-23,TRUE,50,"Garlic","Winter",TRUE,3.66,3.66,66,"Urban - High Density",FALSE
8548,988,27,8,2023-05-15,TRUE,2,"Peach","Winter",TRUE,13.88,111.04,41,"Urban - Medium Density",TRUE
8549,231,26,4,2023-09-23,TRUE,4,"Mango","Summer",TRUE,-1.79,-7.16,78,"Urban - Medium Density",TRUE
8550,703,8,6,2023-10-17,TRUE,3,"Garlic","Winter",TRUE,3.66,21.96,73,"Urban - High Density",TRUE
8551,372,13,2,2023-02-22,FALSE,7,"Cucumber","All Seasons",NA,8.17,16.34,75,"Urban - High Density",TRUE
8552,1267,21,4,2023-02-10,TRUE,7,"Sweet Potato","All Seasons",TRUE,12.3,49.2,58,"Rural",TRUE
8553,351,42,2,2023-08-12,TRUE,7,"Pomegranate","Winter",TRUE,10.95,21.9,66,"Urban - Medium Density",TRUE
8554,1734,4,6,2023-12-02,TRUE,3,"Watermelon","Unknown",TRUE,12.08,72.48,42,"Urban - High Density",FALSE
8555,536,40,8,2023-04-02,TRUE,3,"Orange","Winter",FALSE,3.87,30.96,22,"Urban - Medium Density",TRUE
8556,1214,3,4,2023-11-13,TRUE,5,"Raspberry","Unknown",FALSE,10.26,41.04,51,"Urban - High Density",TRUE
8557,1959,41,8,2023-09-29,TRUE,-2,"Strawberry","Summer",TRUE,4.94,39.52,78,"Urban - High Density",NA
8558,1471,12,3,2023-07-08,TRUE,1,"Banana","All Seasons",TRUE,10.29,30.87,22,"Urban - High Density",FALSE
8559,1609,24,5,2023-06-30,TRUE,-2,"Asparagus","Winter",FALSE,2.01,10.05,61,"Urban - Medium Density",TRUE
8560,645,27,8,2023-12-22,TRUE,7,"Peach","Winter",TRUE,13.88,111.04,73,"Rural",TRUE
8561,839,5,10,2023-12-30,TRUE,50,"Apricot","Summer",FALSE,10.18,101.8,70,"Urban - High Density",TRUE
8562,637,34,3,2023-03-02,FALSE,6,"Celery","Winter",TRUE,5.77,17.31,21,"Rural",FALSE
8563,1389,24,-3,2023-02-10,TRUE,2,"Asparagus","Winter",FALSE,2.01,-6.03,44,"Urban - High Density",TRUE
8564,1102,42,8,2023-08-05,TRUE,3,"Pomegranate","Winter",TRUE,10.95,87.6,77,"Urban - High Density",TRUE
8565,1079,1,1,2023-08-08,TRUE,2,"Strawberry","Unknown",TRUE,4.42,4.42,52,"Urban - Medium Density",TRUE
8566,1704,47,8,2023-02-06,TRUE,3,"Mango","Summer",FALSE,2.32,18.56,38,"Urban - High Density",TRUE
8567,465,20,0,2023-09-17,TRUE,-2,"Corn","All Seasons",TRUE,12.25,0,50,"Rural",FALSE
8568,1733,18,6,2023-07-02,TRUE,4,"Apple","All Seasons",TRUE,14.07,84.42,38,"Unknown",FALSE
8569,342,19,5,2023-09-05,TRUE,-2,"Banana","Winter",TRUE,-0.17,-0.85,53,"Urban - High Density",TRUE
8570,1315,29,8,2023-06-05,TRUE,4,"Orange","Summer",FALSE,9.07,72.56,52,"Urban - High Density",FALSE
8571,909,40,4,2023-12-18,TRUE,1,"Orange","Winter",FALSE,3.87,15.48,26,"Urban - High Density",FALSE
8572,1197,49,4,2023-10-20,TRUE,6,"Cherry","Summer",NA,1.84,7.36,34,"Urban - High Density",FALSE
8573,328,13,-3,2023-07-15,TRUE,6,"Cucumber","All Seasons",NA,8.17,-24.51,47,"Urban - Medium Density",TRUE
8574,150,43,10,2023-10-24,TRUE,6,"Pear","Unknown",TRUE,4.62,46.2,44,"Urban - Medium Density",TRUE
8575,480,31,2,2023-07-29,TRUE,4,"Chestnut","All Seasons",NA,0.13,0.26,38,"Urban - High Density",NA
8576,198,39,-3,2023-03-21,TRUE,7,"Mango","All Seasons",TRUE,10.84,-32.52,79,"Urban - Medium Density",FALSE
8577,1972,3,9,2023-02-05,TRUE,6,"Raspberry","Unknown",FALSE,10.26,92.34,70,"Rural",FALSE
